interaction_id,lead_id,contact_name,contact_role,company_name,company_sector,company_country,company_city,company_num_employees,company_annual_revenue_eur,lead_source,lead_entry_date,initial_interest_notes,call_number,call_timestamp,days_since_entry,days_since_last_call,prev_outcome,prev_next_step,current_transcript,current_outcome,next_step,final_status
ed866bef-e74,ef88bce8,Cristina Ruiz,Director General,Grupo Dynamics,Manufactura,España,Vigo,866,137832000,Formulario web,2025-11-15,Cristina Ruiz mostró un fuerte interés en encontrar una solución de movilidad eficiente debido al crecimiento y alto volumen de desplazamientos de su empresa.,2,2025-11-20,5,3,Se acordó agendar una demo con el especialista Tomás Iglesias para mostrar cómo MoveUp puede optimizar la movilidad.,Agendar demo/reunión con especialista,"Agente: Hola Cristina, soy Laura Gómez, espero que todo esté bien. ¿Pudiste asistir a la demo con Tomás?
Contacto: Sí, Laura. Fue muy esclarecedor y estamos impresionados con lo que MoveUp puede ofrecer.
Agente: Me alegra escuchar eso. ¿Hay alguna pregunta o preocupación que le gustaría discutir antes de proceder?
Contacto: No, todo quedó bastante claro. Nos preocupa un poco el presupuesto, pero los beneficios superan esos costos.
Agente: Entiendo, y podemos trabajar en un plan que se ajuste a sus necesidades. ¿Quisiera proceder con la firma del acuerdo?
Contacto: Sí, estamos listos para confirmar. Queremos implementar esto lo antes posible.
Agente: Fantástico, entonces enviaré el acuerdo para su firma electrónica hoy mismo.
Contacto: Perfecto, estaré pendiente.
Agente: Gracias, Cristina. Hablaremos pronto.
Contacto: Gracias a ti, Laura.",Cristina confirmó que están listos para avanzar y proceder con la firma del acuerdo.,Esperar confirmación cliente,Converted
5621eb6c-853,ac24173d,Jorge Navarro,Gerente de Administración,Nova Consulting,Química,España,Las Palmas,1879,407032000,Inbound / Blog,2026-02-01,Jorge mostró un gran interés en optimizar los costes de movilidad dado el alto volumen de desplazamientos de la empresa.,1,2026-02-05,4,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Jorge, soy Sofía Moreno de MoveUp. ¿Cómo estás?
Contacto: Hola Sofía, encantado. Estoy bien, gracias. ¿Y tú?
Agente: Muy bien, gracias. Quería hablar contigo sobre cómo MoveUp podría ayudar a Nova Consulting a gestionar sus desplazamientos corporativos. Vimos que visitaste nuestro blog.
Contacto: Sí, encontramos vuestro servicio interesante. Estamos buscando maneras de reducir nuestros costes de movilidad.
Agente: Entiendo. ¿Podrías darme una idea de cuántos desplazamientos realizan al mes?
Contacto: Aproximadamente 2000. Con nuestro crecimiento, ha sido un reto gestionar esto eficientemente.
Agente: Eso es bastante. Nuestro servicio podría ayudarte a gestionar tanto el volumen como los costes.
Contacto: Eso es justo lo que necesitamos.
Agente: Genial, ¿querrías que programe una reunión con nuestra especialista, Cristina Vera?
Contacto: Sí, por favor. Me gustaría profundizar en las soluciones que tienen.
Agente: Perfecto, agendaré una reunión con Cristina para discutir en detalle.
Contacto: Excelente, quedo a la espera.
Agente: Gracias, Jorge. Te enviaré la invitación pronto.
Contacto: Gracias, Sofía.
Agente: Adiós.
Contacto: Hasta luego.",Jorge mostró interés en reducir costes de movilidad. Se acordó agendar una reunión con la especialista.,Agendar demo/reunión con especialista,Converted
00448123-cb3,ac24173d,Jorge Navarro,Gerente de Administración,Nova Consulting,Química,España,Las Palmas,1879,407032000,Inbound / Blog,2026-02-01,Jorge mostró un gran interés en optimizar los costes de movilidad dado el alto volumen de desplazamientos de la empresa.,2,2026-02-08,7,3,Jorge mostró interés en reducir costes de movilidad. Se acordó agendar una reunión con la especialista.,Agendar demo/reunión con especialista,"Agente: Hola Jorge, ¿cómo estás?
Contacto: Hola Sofía, muy bien, gracias.
Agente: Quería saber cómo te fue en la reunión con Cristina.
Contacto: La reunión fue muy esclarecedora. Cristina explicó muy bien cómo podemos optimizar nuestros desplazamientos.
Agente: Me alegra escuchar eso. ¿Alguna pregunta pendiente o dudas?
Contacto: No, todo claro. Queremos implementar el servicio cuanto antes.
Agente: Excelente. Puedo preparar la documentación para iniciar el proceso.
Contacto: Por favor, háganlo. Estamos listos para avanzar.
Agente: Fantástico. Te enviaré la documentación hoy mismo para que puedas revisarla y firmar.
Contacto: Muy bien, estaré pendiente.
Agente: Gracias, Jorge. Espero que tengamos una colaboración fructífera.
Contacto: También lo espero. Estamos emocionados con este nuevo paso.
Agente: Perfecto, Jorge. Te envío la documentación enseguida.
Contacto: Gracias, Sofía.
Agente: Hasta pronto.
Contacto: Hasta luego.",Jorge confirmó que Nova Consulting está listo para implementar el servicio. Se acordó enviar la documentación para firmar.,Esperar confirmación cliente,Converted
99cd5e49-86e,e753786b,Lucía Torres,Responsable de Flota,Alpha Systems,Distribución,España,Las Palmas,772,185012000,Google Ads,2025-10-25,Lucía mostró un fuerte interés inicial debido al alto volumen de desplazamientos y la necesidad urgente de optimizar costes de movilidad.,1,2025-10-28,3,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola Lucía, soy Laura Gómez de MoveUp. ¿Cómo estás?
Contacto: Hola Laura, muy bien, gracias. Espero que tú también.
Agente: Todo bien, gracias. Vi que nos encontraste por Google Ads. ¿Qué te llamó la atención?
Contacto: Estamos buscando soluciones para gestionar mejor nuestra flota corporativa. Movemos a cerca de 200 personas al día y necesitamos optimizar los costes.
Agente: Entiendo, eso es bastante volumen. ¿Tienen algún sistema actual que estén usando?
Contacto: Sí, pero no es eficiente. Estamos creciendo y necesitamos algo más robusto.
Agente: Perfecto, MoveUp puede ayudar con eso. ¿Te parece si te envío más información detallada sobre nuestro servicio?
Contacto: Sí, por favor, me gustaría revisar las opciones.
Agente: Genial, te lo enviaré hoy mismo.
Contacto: Muchas gracias, quedo atenta.
Agente: De nada, Lucía. Hablamos pronto.",Lucía expresó interés en recibir más información sobre MoveUp.,Enviar documentación,Converted
a0451d50-b68,e753786b,Lucía Torres,Responsable de Flota,Alpha Systems,Distribución,España,Las Palmas,772,185012000,Google Ads,2025-10-25,Lucía mostró un fuerte interés inicial debido al alto volumen de desplazamientos y la necesidad urgente de optimizar costes de movilidad.,2,2025-11-02,8,5,Lucía expresó interés en recibir más información sobre MoveUp.,Enviar documentación,"Agente: Hola Lucía, soy Laura otra vez. Quería saber si tuviste tiempo de revisar la documentación que te envié.
Contacto: Hola Laura, sí, la revisé. Me parece interesante, especialmente la parte de los reportes de uso y ahorro de costes.
Agente: Me alegra escuchar eso. ¿Tienes alguna pregunta específica sobre las funcionalidades?
Contacto: Sí, me gustaría saber más sobre la integración con nuestros sistemas actuales.
Agente: Claro, podemos integrar con varios sistemas mediante nuestra API. ¿Te gustaría agendar una reunión con nuestra especialista para más detalles?
Contacto: Eso sería ideal, sí.
Agente: Perfecto, agendaré una demo con Cristina Vera. ¿Alguna preferencia de fecha?
Contacto: Esta semana, si es posible.
Agente: Lo coordino para que sea esta semana. Te aviso en breve.
Contacto: Excelente, gracias Laura.
Agente: De nada, Lucía. Hasta pronto.",Lucía mostró interés en una demostración para entender mejor la integración.,Agendar demo/reunión con especialista,Converted
7bb8b8f0-3e3,e753786b,Lucía Torres,Responsable de Flota,Alpha Systems,Distribución,España,Las Palmas,772,185012000,Google Ads,2025-10-25,Lucía mostró un fuerte interés inicial debido al alto volumen de desplazamientos y la necesidad urgente de optimizar costes de movilidad.,3,2025-11-05,11,3,Lucía mostró interés en una demostración para entender mejor la integración.,Agendar demo/reunión con especialista,"Agente: Hola Lucía, soy Laura. Espero que estés bien. Quería saber cómo te fue en la demo con Cristina.
Contacto: Hola Laura, fue muy útil. Cristina resolvió todas nuestras dudas sobre la integración y los costes.
Agente: Me alegro de oír eso. ¿Cómo quieres proceder ahora?
Contacto: Estamos listos para avanzar. Creemos que MoveUp es justo lo que necesitamos.
Agente: ¡Genial! Entonces, procedemos con la firma del contrato, ¿correcto?
Contacto: Sí, eso es. Envíanos el contrato para revisarlo y confirmarlo.
Agente: Perfecto, lo envío hoy mismo. Esperamos con interés trabajar con ustedes.
Contacto: Nosotros también. Gracias por toda tu ayuda, Laura.
Agente: Ha sido un placer, Lucía. Seguimos en contacto.",Se confirmó el interés y se avanzó con la firma del contrato.,Esperar confirmación cliente,Converted
2da08c6d-009,3372c9a1,Laura Fernández,Director General,Grupo Dynamics,Seguros,España,Sevilla,63,14502000,Partner comercial,2026-03-26,Laura mostró un leve interés inicial gracias a las recomendaciones de nuestro partner comercial.,1,2026-03-29,3,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Laura, soy Sofía Moreno de MoveUp. ¿Cómo estás?
Contacto: Hola, Sofía. Estoy bien, gracias. ¿En qué puedo ayudarte?
Agente: Quería hablar sobre cómo MoveUp puede optimizar la movilidad corporativa para el Grupo Dynamics. ¿Cómo gestionan actualmente sus viajes?
Contacto: Usamos un proveedor local que ha funcionado bien hasta ahora.
Agente: Entiendo. Con MoveUp, podrías tener más control y transparencia sobre los gastos de viaje. ¿Cuántos viajes realizan mensualmente?
Contacto: Aproximadamente unos 100 viajes al mes.
Agente: Con ese volumen, podríamos ofrecerte un plan personalizado que se ajuste a tu presupuesto.
Contacto: El presupuesto es un tema delicado en estos momentos, así que tendría que ser algo muy competitivo.
Agente: Claro, puedo enviar una propuesta detallada. ¿Te gustaría que agendemos una reunión con mi especialista, Elena Navarro, para que te explique más sobre las ventajas?
Contacto: Déjame pensarlo, no estoy segura si podemos dedicar tiempo a esto ahora.
Agente: Entiendo, ¿te parece bien si te envío más información y luego vemos cómo proceder?
Contacto: Sí, eso estaría bien.
Agente: Perfecto, te enviaré la documentación hoy mismo. Gracias por tu tiempo, Laura.
Contacto: Gracias a ti, Sofía.",Laura expresó dudas debido a restricciones presupuestarias y parecía indiferente sobre cambiar de proveedor. Se acordó enviar documentación adicional.,Enviar documentación,Lost
98c2b031-dd5,3372c9a1,Laura Fernández,Director General,Grupo Dynamics,Seguros,España,Sevilla,63,14502000,Partner comercial,2026-03-26,Laura mostró un leve interés inicial gracias a las recomendaciones de nuestro partner comercial.,2,2026-04-03,8,5,Laura expresó dudas debido a restricciones presupuestarias y parecía indiferente sobre cambiar de proveedor. Se acordó enviar documentación adicional.,Enviar documentación,"Agente: Hola, Laura. Soy Sofía de nuevo. Espero que estés bien.
Contacto: Hola, Sofía. Sí, todo bien, gracias.
Agente: Estoy siguiendo la documentación que te envié. ¿Pudiste revisarla?
Contacto: Sí, le eché un vistazo, pero como te mencioné, estamos en una reorganización interna y no es un buen momento para cambios.
Agente: Lo entiendo, aunque creo que nuestro servicio podría facilitar mucho la gestión durante la reorganización. ¿Hay alguna objeción específica que podamos abordar?
Contacto: Principalmente es el presupuesto y el hecho de que ya estamos cómodos con nuestro proveedor actual.
Agente: Entiendo, podría ofrecerte un período de prueba para que veas el valor de nuestro servicio sin compromiso.
Contacto: Aprecio la oferta, pero ahora mismo no creo que sea viable.
Agente: Claro, te agradezco la honestidad. Si en el futuro las circunstancias cambian, estaremos aquí para ayudarte.
Contacto: Muchas gracias, Sofía. Lo tendré en cuenta.
Agente: Gracias a ti, Laura. Que tengas un buen día.
Contacto: Igualmente, hasta luego.",Laura reafirmó las objeciones de presupuesto y preferencia por el proveedor actual. No mostró interés en un período de prueba. Lead cerrado como no interesado.,Cerrar lead - no interesado,Lost
f89caa4e-a79,edb6994b,Fernando Pérez,Jefe de Proyectos,Tech Networks,Farmacéutica,España,Las Palmas,35,7885000,Google Ads,2025-12-19,Tech Networks mostró interés inicial en explorar opciones más eficientes de movilidad corporativa debido a un aumento reciente en los viajes de sus empleados.,1,2025-12-20,1,0,PRIMERA_LLAMADA,PRIMERA_LLAMADA,"Agente: Hola, Fernando, soy Ana Ruiz de MoveUp. ¿Cómo estás hoy?
Contacto: Hola, Ana. Bien, gracias. ¿En qué puedo ayudarte?
Agente: Te llamo porque vi que mostraste interés en nuestros servicios de movilidad corporativa. Quería entender un poco más sobre tus necesidades actuales.
Contacto: Bueno, tenemos algo de interés, pero ya trabajamos con otro proveedor.
Agente: Entiendo, ¿cuántos viajes suelen gestionar mensualmente?
Contacto: Aproximadamente unos 50, pero depende del mes.
Agente: Perfecto, nuestros servicios pueden ofrecerte una forma más eficiente y económica de gestionar esos viajes. ¿Sabes si hay planes de cambio o evaluación de proveedores?
Contacto: Por ahora no, estamos bastante a gusto con nuestro proveedor actual y con la situación económica preferimos no hacer cambios.
Agente: Claro, comprensible. Si te parece bien, puedo enviarte más información por si en algún momento decides evaluar otras opciones. ¿Te parece bien?
Contacto: Está bien, mándame la información por correo.
Agente: Perfecto, lo haré. Gracias por tu tiempo, Fernando.
Contacto: De nada, Ana.","Fernando mostró poco compromiso, señalando que ya tienen un proveedor y están satisfechos. Se acordó enviar más información por correo.",Enviar documentación,Lost
b1876e0e-060,edb6994b,Fernando Pérez,Jefe de Proyectos,Tech Networks,Farmacéutica,España,Las Palmas,35,7885000,Google Ads,2025-12-19,Tech Networks mostró interés inicial en explorar opciones más eficientes de movilidad corporativa debido a un aumento reciente en los viajes de sus empleados.,2,2025-12-25,6,5,"Fernando mostró poco compromiso, señalando que ya tienen un proveedor y están satisfechos. Se acordó enviar más información por correo.",Enviar documentación,"Agente: Hola, Fernando. Soy Ana Ruiz de nuevo. ¿Pudiste revisar la información que te envié?
Contacto: Hola, Ana. Sí, le eché un vistazo rápido, pero no creo que sea el momento adecuado para cambiar de proveedor.
Agente: Entiendo. ¿Hay algo específico en lo que podríamos mejorar para que sea más atractivo para ustedes?
Contacto: Principalmente es el presupuesto. Nuestra prioridad ahora es minimizar gastos y evitar contratos nuevos.
Agente: Comprendo, Fernando. También ofrecemos soluciones personalizadas que podrían ajustarse a vuestras necesidades actuales.
Contacto: Lo entiendo, pero como mencioné, estamos en medio de una reorganización interna y no queremos complicar más las cosas.
Agente: Está claro. Si necesitas más información en el futuro o si cambian las circunstancias, estaremos aquí para ayudarte.
Contacto: Gracias, Ana. Lo tendré en cuenta.
Agente: Gracias a ti. Cerraré el lead por ahora, pero si cambias de opinión, no dudes en contactar con nosotros.
Contacto: De acuerdo, gracias por tu comprensión.
Agente: Que tengas un buen día, Fernando.
Contacto: Igualmente, Ana.",Fernando reiteró que el presupuesto es una objeción fuerte y que no tienen interés en cambiar de proveedor en este momento. La llamada concluyó sin avanzar.,Cerrar lead - no interesado,Lost
